Air_Temperature,Process_Temperature,Rotational_Speed,Torque,Tool_wear,Operation
300.2,312.85,1549.57,22.96,2372.9,0
295.56,306.53,1612.65,24.3,2372.95,0
301.29,311.54,1508.15,25.68,2373.01,0
296.97,306.21,1354.38,23.8,2373.06,0
299.03,311.52,1549.95,24.96,2373.11,0
303.47,314.67,1566.84,25.91,2373.15,0
296.42,305.23,1483.9,24.88,2373.21,0
301.32,311.96,1600.22,25.05,2373.28,0
296.82,307.39,1567.97,25.42,2373.31,0
297.59,306.18,1533.81,25.77,2373.35,0
298.01,310.0,1352.09,27.28,2373.39,0
302.46,313.78,1330.88,28.86,2373.46,0
299.41,309.16,1345.23,25.35,2373.51,0
301.86,310.64,1397.08,26.04,2373.56,0
302.89,311.04,1493.15,28.06,2373.6,0
301.61,313.39,1518.85,24.44,2373.63,0
299.45,308.26,1584.18,25.27,2373.67,0
296.82,307.27,1477.8,27.7,2373.74,0
297.57,307.75,1472.83,27.13,2373.8,0
298.48,307.77,1439.73,26.85,2373.86,0
298.29,307.67,1399.26,29.61,2373.9,0
300.81,312.56,1576.77,25.29,2373.93,0
299.97,311.45,1451.52,24.76,2373.98,0
302.51,311.46,1526.26,20.31,2374.05,0
298.49,307.55,1592.14,27.42,2374.09,0
299.79,309.42,1346.41,29.23,2374.16,0
301.11,312.26,1518.56,20.96,2374.2,0
303.09,316.28,1488.72,28.54,2374.26,0
299.66,310.88,1534.76,27.27,2374.31,0
301.73,309.58,1539.86,25.03,2374.37,0
298.97,307.47,1543.53,26.54,2374.42,0
300.88,311.47,1410.87,27.31,2374.48,0
301.92,309.1,1510.08,24.3,2374.52,0
299.08,305.86,1433.74,29.12,2374.58,0
299.16,310.06,1576.53,24.26,2374.64,0
299.12,307.58,1713.24,25.01,2374.69,0
300.64,309.68,1643.67,23.88,2374.73,0
298.37,309.17,1506.68,25.6,2374.77,0
298.65,308.28,1295.68,25.49,2374.82,0
297.86,306.97,1339.15,27.05,2374.88,0
298.07,308.46,1225.75,25.28,2374.92,0
300.79,309.97,1390.02,25.24,2374.99,0
299.12,311.74,1634.38,20.62,2375.05,0
298.53,307.23,1404.71,23.02,2375.11,0
300.82,311.25,1566.93,25.54,2375.18,0
298.4,308.52,1346.32,26.51,2375.23,0
297.76,307.23,1469.45,25.7,2375.28,0
301.63,310.79,1729.78,19.94,2375.34,0
301.99,314.46,1510.22,23.95,2375.39,0
303.7,312.69,1542.7,26.1,2375.45,0
299.9,309.54,1329.41,26.03,2375.48,0
298.88,311.61,1507.04,29.24,2375.53,0
298.0,307.72,1441.59,30.41,2375.57,0
303.23,311.37,1696.87,22.84,2375.63,0
299.8,308.06,1412.13,23.85,2375.68,0
299.75,310.44,1578.76,26.07,2375.72,0
300.37,310.35,1497.04,27.67,2375.77,0
299.07,310.81,1551.18,21.39,2375.82,0
298.57,310.01,1513.32,24.24,2375.87,0
303.13,314.26,1444.79,24.54,2375.92,0
299.59,308.06,1535.98,25.0,2375.96,0
298.23,306.58,1641.17,21.86,2376.01,0
302.72,309.32,1671.29,24.21,2376.05,0
300.84,309.41,1466.55,19.77,2376.09,0
300.65,308.67,1404.09,22.63,2376.13,0
297.48,306.71,1725.11,19.0,2376.19,0
300.61,307.45,1567.76,25.27,2376.26,0
299.01,307.05,1529.31,26.64,2376.29,0
300.9,311.26,1535.48,22.7,2376.32,0
299.5,309.36,1414.3,25.35,2376.37,0
301.01,310.19,1540.84,25.01,2376.43,0
298.09,307.64,1602.64,22.8,2376.5,0
300.72,308.92,1554.95,24.59,2376.55,0
300.24,309.67,1440.0,27.16,2376.61,0
300.13,308.64,1376.94,28.75,2376.67,0
298.98,308.56,1530.48,26.46,2376.72,0
301.77,311.83,1504.32,22.11,2376.77,0
303.66,314.07,1497.22,23.69,2376.85,0
300.24,309.02,1604.25,24.11,2376.89,0
300.32,310.79,1471.44,24.32,2376.95,0
300.21,308.96,1544.76,25.8,2377.01,0
300.01,308.72,1573.03,25.42,2377.04,0
300.24,309.36,1443.17,23.18,2377.07,0
301.6,312.5,1536.34,24.85,2377.13,0
300.84,309.79,1398.84,26.35,2377.19,0
300.93,310.5,1579.05,25.01,2377.25,0
300.66,309.27,1551.23,25.38,2377.29,0
300.28,309.53,1356.79,21.05,2377.34,0
299.54,310.19,1384.69,23.24,2377.4,0
302.76,314.33,1336.93,29.06,2377.46,0
297.39,309.48,1456.41,30.42,2377.49,0
301.11,310.01,1570.72,23.25,2377.55,0
300.04,307.07,1523.04,24.53,2377.6,0
301.29,312.62,1511.33,24.58,2377.64,0
301.5,314.18,1242.4,28.9,2377.7,0
301.53,312.76,1461.87,25.9,2377.75,0
301.19,311.47,1458.28,23.6,2377.8,0
299.98,310.42,1522.0,23.55,2377.84,0
299.31,310.03,1396.25,25.82,2377.87,0
297.69,308.58,1609.5,24.54,2377.91,0
296.24,303.89,1495.64,27.19,2377.98,0
299.21,310.69,1635.88,26.5,2378.02,0
296.19,304.52,1578.5,24.96,2378.06,0
296.05,306.29,1528.65,24.94,2378.11,0
300.9,312.06,1612.26,20.95,2378.18,0
298.11,310.17,1490.63,24.16,2378.23,0
299.26,309.94,1545.19,25.76,2378.27,0
300.37,311.31,1332.45,29.06,2378.31,0
299.2,309.49,1602.77,27.54,2378.35,0
299.65,307.69,1339.78,27.43,2378.39,0
301.64,310.06,1440.09,27.75,2378.43,0
302.3,309.64,1606.16,25.02,2378.48,0
303.25,314.45,1444.09,24.78,2378.52,0
301.44,313.5,1520.03,24.8,2378.55,0
303.85,311.98,1480.33,27.57,2378.6,0
300.27,312.31,1564.66,23.73,2378.65,0
300.32,308.04,1356.7,26.1,2378.7,0
299.19,308.13,1468.61,24.44,2378.76,0
298.18,306.09,1709.96,23.18,2378.81,0
300.15,310.55,1425.79,23.78,2378.88,0
304.06,312.95,1462.98,24.36,2378.92,0
300.56,311.03,1605.99,23.46,2378.98,0
300.26,310.36,1526.55,23.71,2379.03,0
297.94,308.06,1624.01,25.26,2379.07,0
299.92,307.45,1401.92,25.9,2379.12,0
303.18,313.43,1621.82,21.75,2379.18,0
299.87,308.61,1384.47,21.79,2379.23,0
298.72,304.86,1575.62,24.75,2379.3,0
298.1,306.72,1344.24,27.69,2379.36,0
299.69,309.43,1392.89,22.88,2379.42,0
304.18,310.86,1267.38,25.4,2379.48,0
299.91,309.93,1560.75,26.04,2379.52,0
298.05,309.54,1584.78,24.83,2379.57,0
302.61,312.06,1450.42,30.25,2379.62,0
300.49,309.26,1544.31,24.13,2379.67,0
301.85,308.7,1472.71,26.9,2379.71,0
303.84,315.38,1416.72,27.46,2379.77,0
300.86,311.6,1460.08,27.19,2379.82,0
299.25,310.06,1550.13,26.23,2379.88,0
300.36,310.29,1682.25,25.41,2379.94,0
304.33,315.61,1287.41,23.62,2380.03,0
298.88,308.2,1343.06,25.97,2380.1,0
299.17,310.19,1554.78,25.11,2380.14,0
302.0,311.23,1678.9,21.95,2380.18,0
302.05,310.3,1470.1,24.44,2380.23,0
299.07,310.01,1426.76,30.86,2380.28,0
299.43,309.44,1623.87,21.91,2380.31,0
301.24,310.43,1475.0,23.31,2380.35,0
299.61,309.06,1515.36,24.55,2380.41,0
301.46,311.79,1576.01,25.13,2380.45,0
300.11,311.94,1498.73,24.63,2380.51,0
300.28,313.15,1592.12,20.63,2380.57,0
296.38,302.99,1519.42,24.25,2380.61,0
299.39,309.96,1425.03,24.52,2380.67,0
300.88,308.53,1669.07,25.9,2380.72,0
301.02,313.1,1397.98,27.8,2380.77,0
299.14,308.61,1535.13,25.32,2380.8,0
299.43,310.35,1719.64,22.2,2380.85,0
300.51,310.34,1491.86,22.49,2380.88,0
304.15,314.57,1482.28,27.43,2380.92,0
300.25,307.18,1874.28,21.56,2380.98,1
303.71,313.49,1392.63,27.83,2381.04,0
300.18,310.08,1569.61,25.69,2381.09,0
297.52,309.24,1738.94,24.93,2381.13,0
298.64,310.07,1591.39,22.56,2381.18,0
301.59,311.3,1663.75,21.67,2381.23,0
300.6,309.27,1555.69,24.63,2381.29,0
302.48,313.87,1496.62,24.51,2381.34,0
299.04,309.0,1431.67,24.64,2381.39,0
300.62,309.11,1515.81,25.61,2381.43,0
297.47,306.79,1436.68,23.8,2381.48,0
301.08,310.36,1722.77,21.99,2381.52,0
300.65,310.92,1521.73,24.24,2381.6,0
299.63,311.54,1566.07,21.56,2381.64,0
302.92,314.31,1424.01,24.09,2381.69,0
302.35,313.33,1411.8,26.13,2381.74,0
303.5,316.34,1547.87,24.56,2381.78,0
300.87,310.45,1455.07,24.79,2381.82,0
297.41,309.42,1494.42,23.81,2381.87,0
300.73,310.12,1474.38,28.07,2381.94,0
298.79,306.35,1527.06,24.33,2381.99,0
299.47,308.02,1359.05,30.7,2382.04,0
298.1,310.14,1600.48,20.99,2382.08,0
302.75,311.61,1475.43,25.12,2382.13,0
301.46,310.02,1389.54,24.29,2382.17,0
301.19,311.0,1368.75,29.57,2382.22,0
299.88,308.79,1443.26,26.85,2382.27,0
298.3,309.09,1495.36,27.84,2382.32,0
300.44,310.16,1392.69,26.46,2382.37,0
297.62,307.96,1312.25,29.93,2382.41,0
301.28,311.87,1687.4,24.67,2382.43,0
301.66,308.9,1293.24,28.24,2382.47,0
298.48,308.79,1583.25,26.84,2382.49,0
298.32,309.89,1432.13,24.12,2382.54,0
294.91,304.59,1536.59,22.91,2382.6,0
300.74,310.59,1548.38,24.19,2382.64,0
301.83,311.26,1708.59,23.28,2382.68,0
298.71,310.64,1518.39,21.07,2382.71,0
299.82,310.59,1447.92,25.21,2382.78,0
300.57,311.1,1455.76,27.01,2382.82,0
300.96,312.89,1588.92,25.78,2382.88,0
299.78,308.12,1477.24,22.37,2382.94,0
299.54,308.76,1396.35,28.93,2382.98,0
298.59,305.55,1517.85,25.03,2383.03,0
302.72,311.76,1508.13,24.23,2383.09,0
301.36,311.52,1372.83,26.22,2383.14,0
302.05,312.09,1355.76,26.03,2383.2,0
300.04,310.24,1324.16,26.77,2383.26,0
300.93,312.17,1554.41,26.08,2383.3,0
302.15,312.57,1544.71,24.3,2383.34,0
303.9,311.87,1360.55,27.72,2383.41,0
306.27,314.85,1499.06,23.77,2383.45,0
298.47,307.31,1413.63,23.2,2383.51,0
303.62,314.86,1586.98,23.4,2383.56,0
297.44,308.97,1561.86,23.47,2383.61,0
296.44,307.28,1488.19,26.91,2383.64,0
297.14,309.72,1390.87,27.81,2383.71,0
298.1,308.61,1379.1,23.05,2383.77,0
300.99,310.96,1532.74,27.4,2383.83,0
299.77,308.51,1530.03,24.44,2383.86,0
300.83,312.32,1424.6,25.46,2383.92,0
301.67,309.97,1632.69,18.88,2383.97,0
304.14,313.37,1716.44,20.72,2384.02,0
300.33,309.03,1423.25,23.5,2384.05,0
301.89,310.11,1506.3,28.65,2384.1,0
299.53,309.38,1546.94,19.99,2384.14,0
299.33,308.96,1706.34,21.36,2384.19,0
298.29,307.76,1501.66,29.73,2384.25,0
295.17,306.04,1545.24,21.62,2384.29,0
300.7,309.84,1538.06,24.19,2384.34,0
303.07,313.89,1226.39,29.54,2384.39,0
299.12,309.78,1484.25,24.74,2384.44,0
301.37,309.83,1527.76,21.53,2384.49,0
301.92,313.5,1584.73,23.4,2384.56,0
299.48,311.06,1591.72,24.22,2384.6,0
302.01,309.8,1416.54,25.99,2384.67,0
299.63,308.29,1533.71,27.74,2384.72,0
301.79,311.6,1442.09,27.35,2384.77,0
301.97,312.19,1547.11,24.19,2384.82,0
302.75,313.9,1530.94,24.41,2384.86,0
299.5,310.3,1381.67,28.1,2384.92,0
298.51,310.23,1389.77,26.5,2384.96,0
297.25,306.7,1664.53,23.31,2385.03,0
301.81,312.28,1551.37,28.32,2385.06,0
299.9,312.82,1556.68,22.64,2385.11,0
300.81,312.26,1369.06,26.16,2385.15,0
297.52,309.66,1488.04,26.8,2385.21,0
302.98,312.24,1556.77,26.48,2385.26,0
299.91,310.98,1696.08,26.28,2385.32,0
298.05,307.04,1486.76,26.56,2385.36,0
299.93,310.09,1441.6,25.19,2385.39,0
298.25,310.21,1603.69,22.58,2385.45,0
298.85,311.62,1539.19,26.34,2385.49,0
302.68,311.82,1562.75,22.15,2385.54,0
302.4,309.93,1456.9,24.8,2385.6,0
301.7,311.96,1534.05,24.66,2385.65,0
300.77,312.04,1560.72,19.91,2385.69,0
300.17,308.12,1338.91,25.5,2385.75,0
303.22,311.57,1453.6,26.68,2385.79,0
301.31,310.62,1681.06,21.5,2385.83,0
298.83,310.19,1408.41,23.2,2385.88,0
299.79,311.31,1567.11,24.44,2385.94,0
300.79,311.46,1442.74,23.0,2385.99,0
299.97,309.77,1514.17,25.5,2386.05,0
297.91,307.98,1493.2,25.57,2386.09,0
299.32,308.35,1424.33,23.78,2386.14,0
296.3,305.26,1508.93,25.74,2386.19,0
304.65,314.13,1589.46,28.42,2386.24,0
298.99,310.81,1464.63,24.84,2386.3,0
301.17,312.01,1395.45,28.73,2386.35,0
300.77,312.48,1685.54,23.52,2386.4,0
302.45,314.61,1477.97,26.08,2386.45,0
300.7,309.97,1447.37,26.15,2386.48,0
300.26,309.91,1529.86,22.1,2386.53,0
301.33,311.69,1492.18,24.32,2386.59,0
302.9,313.59,1431.01,24.19,2386.65,0
299.65,309.74,1393.97,25.3,2386.69,0
299.51,306.83,1651.69,23.71,2386.75,0
299.95,311.71,1375.89,25.04,2386.81,0
301.25,311.74,1492.02,27.78,2386.83,0
300.95,311.69,1336.77,24.01,2386.87,0
300.01,311.23,1605.44,25.58,2386.95,0
301.22,309.44,1519.38,25.1,2387.01,0
298.38,307.44,1456.17,24.04,2387.05,0
298.43,308.04,1480.99,21.62,2387.09,0
300.55,308.7,1471.04,25.08,2387.14,0
299.35,310.36,1635.63,23.9,2387.19,0
296.36,308.15,1549.91,27.13,2387.24,0
300.91,310.83,1639.21,21.23,2387.3,0
299.51,308.72,1449.51,30.73,2387.36,0
302.08,315.13,1592.46,26.65,2387.41,0
301.72,312.55,1608.67,27.87,2387.46,0
299.99,309.13,1411.06,25.58,2387.51,0
298.02,310.88,1523.07,25.93,2387.55,0
299.77,310.09,1496.35,26.28,2387.6,0
300.38,311.14,1403.64,26.23,2387.64,0
301.59,311.54,1474.56,28.88,2387.69,0
296.74,305.6,1497.77,26.1,2387.75,0
297.19,307.02,1503.33,26.95,2387.8,0
299.86,308.51,1409.53,26.06,2387.84,0
302.54,312.44,1509.53,26.66,2387.9,0
300.24,310.37,1473.72,23.22,2387.95,0
296.5,307.18,1484.69,23.6,2388.0,0
302.97,310.49,1582.81,22.44,2388.06,0
300.31,312.29,1683.54,23.57,2388.11,0
298.5,307.47,1633.96,27.67,2388.15,0
302.46,313.09,1483.99,25.51,2388.2,0
303.75,315.17,1738.35,20.4,2388.24,0
301.54,312.02,1615.89,24.24,2388.3,0
298.74,309.32,1513.5,26.91,2388.34,0
300.29,308.71,1565.08,24.02,2388.38,0
299.02,307.92,1518.91,28.28,2388.42,0
297.62,307.09,1658.25,22.63,2388.46,0
296.32,305.84,1366.66,25.69,2388.5,0
298.06,306.79,1396.95,23.6,2388.56,0
299.97,308.84,1694.94,21.73,2388.62,0
301.7,314.36,1415.3,24.92,2388.66,0
301.78,312.16,1575.29,26.63,2388.72,0
300.47,308.14,1448.42,29.31,2388.77,0
296.58,303.15,1556.55,22.38,2388.82,0
301.79,313.16,1458.83,23.75,2388.87,0
302.0,311.76,1473.7,21.25,2388.91,0
298.29,308.33,1561.48,22.63,2388.96,0
299.6,308.13,1322.96,23.96,2389.02,0
301.34,311.65,1487.94,24.61,2389.07,0
298.72,311.83,1241.34,27.72,2389.13,0
301.0,309.25,1506.23,24.62,2389.16,0
299.64,308.22,1602.61,24.49,2389.21,0
304.15,316.09,1446.8,26.9,2389.29,0
302.61,312.23,1377.26,26.32,2389.34,0
299.0,308.95,1633.0,23.34,2389.37,0
297.39,305.67,1504.47,22.91,2389.41,0
300.11,311.19,1703.36,20.71,2389.46,0
300.73,308.49,1715.24,26.21,2389.52,0
299.88,310.54,1574.08,23.57,2389.56,0
299.69,309.62,1387.33,23.69,2389.63,0
297.95,308.48,1550.46,28.58,2389.68,0
301.09,309.9,1577.13,22.77,2389.72,0
300.71,309.93,1390.32,23.73,2389.78,0
302.26,311.97,1514.5,25.71,2389.83,0
298.91,309.54,1540.83,23.8,2389.88,0
299.06,310.5,1433.67,25.75,2389.94,0
298.15,310.41,1608.01,26.54,2389.98,0
300.96,310.2,1509.63,25.68,2390.03,0
298.66,309.15,1369.2,26.15,2390.09,0
298.09,308.38,1574.06,19.99,2390.14,0
299.92,309.98,1433.8,23.96,2390.19,0
300.73,312.09,1473.05,23.82,2390.23,0
297.92,308.64,1431.94,26.14,2390.27,0
300.56,311.18,1673.67,26.43,2390.32,0
298.39,310.88,1453.82,26.26,2390.37,0
300.53,310.57,1634.16,25.69,2390.42,0
295.83,306.94,1558.26,23.17,2390.47,0
300.15,310.15,1496.84,24.28,2390.51,0
296.28,306.79,1579.22,22.51,2390.56,0
301.31,313.77,1698.31,22.16,2390.61,0
302.22,312.36,1536.01,27.55,2390.64,0
301.3,308.72,1450.73,24.87,2390.68,0
295.65,306.25,1439.48,25.54,2390.74,0
301.02,310.52,1510.1,25.31,2390.79,0
299.78,312.5,1631.18,24.85,2390.86,0
300.33,309.23,1443.58,26.87,2390.9,0
301.16,311.82,1383.17,25.25,2390.93,0
301.36,310.41,1315.79,28.47,2390.99,0
300.63,308.5,1435.51,25.93,2391.06,0
296.88,308.74,1497.87,26.96,2391.11,0
299.41,310.46,1448.6,26.25,2391.16,0
304.27,314.54,1360.46,25.89,2391.2,0
295.79,303.96,1509.79,25.99,2391.26,0
301.16,311.3,1428.85,27.54,2391.32,0
301.95,312.81,1502.08,24.57,2391.37,0
300.54,312.66,1532.74,27.94,2391.42,0
300.96,309.15,1409.46,24.51,2391.48,0
302.75,310.62,1527.48,27.14,2391.53,0
297.62,307.1,1513.47,25.27,2391.58,0
298.26,307.87,1595.32,22.41,2391.63,0
297.53,308.16,1493.72,22.35,2391.69,0
298.63,308.81,1408.97,27.02,2391.74,0
301.04,309.22,1663.12,21.52,2391.8,0
299.6,309.34,1374.91,25.52,2391.86,0
299.05,309.59,1406.11,28.68,2391.92,0
301.9,313.61,1349.29,27.61,2392.0,0
303.24,311.81,1607.69,22.65,2392.06,0
293.8,302.63,1471.72,21.69,2392.12,0
296.23,305.6,1551.75,23.79,2392.16,0
300.26,309.55,1425.54,27.42,2392.19,0
301.88,310.96,1336.62,29.4,2392.24,0
300.56,310.79,1455.4,26.7,2392.28,0
302.52,310.72,1594.71,27.14,2392.33,0
300.18,311.01,1660.13,26.53,2392.39,0
301.84,315.05,1654.25,24.45,2392.43,0
297.73,306.27,1505.47,23.71,2392.46,0
300.98,310.79,1343.92,28.97,2392.52,0
299.11,309.32,1433.8,28.1,2392.57,0
299.33,308.68,1549.5,25.32,2392.62,0
300.83,309.48,1518.58,25.2,2392.66,0
298.41,308.33,1516.33,24.48,2392.7,0
299.84,310.7,1502.63,24.67,2392.76,0
301.13,310.52,1293.72,26.52,2392.8,0
299.28,307.98,1369.98,27.32,2392.85,0
300.37,311.04,1572.61,25.61,2392.94,0
298.86,307.98,1610.28,26.85,2392.99,0
298.91,307.05,1310.36,24.93,2393.02,0
298.14,310.63,1462.61,23.85,2393.05,0
300.64,310.9,1268.25,26.87,2393.09,0
301.84,311.53,1552.86,21.77,2393.13,0
302.69,313.59,1633.78,27.26,2393.17,0
301.54,314.0,1609.05,20.92,2393.23,0
302.41,311.98,1567.67,23.27,2393.27,0
302.43,312.85,1529.24,24.4,2393.33,0
300.43,308.66,1462.32,25.18,2393.39,0
300.73,311.41,1684.86,19.14,2393.45,0
304.81,315.13,1448.06,27.85,2393.5,0
300.15,309.83,1226.1,25.13,2393.54,0
301.16,310.98,1353.28,25.77,2393.58,0
302.79,314.18,1308.5,23.97,2393.63,0
299.45,309.69,1420.65,27.01,2393.67,0
298.88,309.68,1444.48,22.08,2393.72,0
298.35,309.34,1598.53,25.26,2393.77,0
302.28,316.18,1519.03,23.2,2393.83,0
301.23,307.36,1549.39,26.77,2393.9,0
294.52,303.16,1702.03,23.56,2393.97,0
299.93,309.19,1444.14,27.58,2394.01,0
298.2,308.25,1764.1,24.24,2394.05,0
297.05,306.96,1626.22,24.14,2394.1,0
300.74,310.53,1484.56,26.04,2394.16,0
300.75,313.06,1457.52,26.11,2394.2,0
297.48,306.87,1348.17,24.55,2394.26,0
303.9,315.55,1527.08,26.52,2394.31,0
303.93,315.21,1432.95,27.86,2394.35,0
298.55,308.71,1520.2,25.57,2394.4,0
301.35,312.91,1593.55,23.42,2394.44,0
298.31,310.48,1577.04,22.55,2394.48,0
300.18,307.51,1480.99,26.49,2394.53,0
302.69,311.97,1600.83,23.67,2394.58,0
299.92,308.0,1434.32,22.71,2394.61,0
302.27,313.87,1441.43,20.77,2394.67,0
301.55,311.64,1455.99,24.22,2394.73,0
302.89,314.31,1430.57,23.01,2394.78,0
298.48,307.09,1577.11,24.59,2394.83,0
300.93,312.62,1515.04,27.31,2394.88,0
298.73,309.01,1544.88,25.76,2394.94,0
300.0,308.91,1417.61,26.15,2394.98,0
298.98,308.65,1390.43,25.17,2395.02,0
297.43,308.46,1402.51,24.02,2395.08,0
298.29,306.9,1392.32,30.69,2395.13,0
298.67,306.17,1437.58,27.74,2395.18,0
298.47,311.34,1485.0,23.98,2395.23,0
300.12,309.93,1418.36,25.94,2395.28,0
300.94,312.02,1398.47,28.85,2395.31,0
299.94,311.09,1673.19,27.24,2395.35,0
303.49,312.19,1564.73,23.56,2395.4,0
299.95,311.2,1569.3,27.14,2395.45,0
298.63,310.08,1336.27,26.65,2395.48,0
301.57,311.97,1490.56,26.9,2395.54,0
303.85,312.27,1465.9,24.33,2395.6,0
305.65,313.58,1557.63,24.53,2395.65,0
299.9,311.17,1468.02,26.25,2395.71,0
299.03,308.59,1381.41,28.59,2395.76,0
299.87,309.55,1529.11,21.72,2395.8,0
298.8,310.66,1378.95,26.37,2395.85,0
296.26,303.91,1365.98,27.51,2395.92,0
300.76,312.14,1607.6,24.42,2395.96,0
299.3,308.37,1440.97,26.22,2396.0,0
297.61,306.85,1505.09,26.81,2396.05,0
299.0,306.39,1504.83,28.14,2396.09,0
299.54,311.43,1472.29,25.37,2396.14,0
300.06,309.49,1347.29,26.93,2396.19,0
300.02,310.71,1551.41,23.8,2396.24,0
299.07,310.8,1436.74,25.98,2396.29,0
297.53,310.09,1499.31,24.27,2396.33,0
300.98,307.37,1636.37,23.37,2396.38,0
302.28,310.5,1570.68,21.31,2396.43,0
300.69,307.23,1468.49,23.39,2396.46,0
298.46,309.3,1366.44,26.21,2396.52,0
299.63,308.34,1350.94,24.81,2396.57,0
301.12,310.7,1582.56,27.83,2396.63,0
300.71,311.75,1393.96,25.65,2396.68,0
299.85,310.1,1438.92,26.8,2396.73,0
300.46,306.69,1405.27,26.2,2396.78,0
301.74,312.4,1325.46,23.24,2396.82,0
303.86,316.85,1469.55,23.97,2396.87,0
297.54,305.85,1456.7,24.59,2396.93,0
301.41,311.01,1624.55,22.96,2396.98,0
298.5,307.04,1623.69,25.06,2397.06,0
298.01,309.56,1254.08,29.45,2397.11,0
300.8,309.18,1525.08,24.61,2397.16,0
303.0,312.88,1538.36,24.25,2397.22,0
299.39,308.92,1291.74,26.44,2397.27,0
303.4,315.59,1557.84,25.56,2397.31,0
298.78,310.15,1535.23,26.23,2397.38,0
298.79,310.09,1525.0,26.38,2397.44,0
300.14,309.91,1524.18,25.54,2397.48,0
300.0,306.44,1590.38,24.78,2397.53,0
301.11,310.43,1469.45,25.96,2397.57,0
300.78,311.79,1454.81,23.87,2397.62,0
300.2,311.03,1622.71,22.96,2397.67,0
300.56,311.52,1395.34,29.79,2397.72,0
299.92,309.75,1394.04,27.23,2397.79,0
300.9,310.92,1474.5,25.97,2397.85,0
302.82,313.5,1458.21,27.27,2397.91,0
298.77,307.97,1465.35,24.14,2397.97,0
299.01,308.59,1547.26,26.7,2397.99,0
301.82,310.86,1754.19,22.72,2398.05,0
301.38,313.4,1432.17,25.57,2398.1,0
299.38,308.07,1480.18,27.05,2398.14,0
302.23,312.42,1450.95,27.53,2398.18,0
301.75,310.75,1654.54,23.17,2398.22,0
301.22,310.87,1360.48,26.79,2398.27,0
298.73,308.1,1605.62,25.83,2398.33,0
300.26,309.39,1569.63,24.93,2398.38,0
298.41,308.95,1538.63,25.92,2398.43,0
302.52,313.34,1434.58,25.99,2398.48,0
301.22,309.71,1444.82,27.29,2398.53,0
297.33,304.59,1424.91,27.68,2398.57,0
299.74,310.11,1482.19,23.97,2398.64,0
301.39,312.16,1566.46,26.77,2398.67,0
300.35,309.9,1420.35,20.96,2398.72,0
300.66,307.71,1559.87,24.76,2398.78,0
304.39,313.52,1532.14,20.44,2398.84,0
298.97,310.63,1517.23,25.31,2398.91,0
297.46,307.41,1547.18,25.48,2398.97,0
299.64,309.12,1447.55,24.24,2399.03,0
302.56,312.16,1704.65,22.46,2399.09,0
301.86,312.2,1492.18,25.11,2399.14,0
298.28,306.39,1374.94,26.78,2399.21,0
301.19,312.52,1694.58,22.98,2399.26,0
298.0,308.01,1623.68,26.61,2399.32,0
300.08,307.76,1508.89,27.45,2399.38,0
300.81,309.78,1572.68,24.16,2399.43,0
301.31,310.86,1341.79,27.96,2399.48,0
298.94,310.06,1357.47,26.76,2399.52,0
299.0,309.7,1506.0,21.06,2399.59,0
302.17,312.07,1496.17,24.73,2399.66,0
300.36,308.74,1501.42,27.22,2399.72,0
305.23,314.52,1576.37,21.82,2399.76,0
305.73,314.97,1636.87,25.42,2399.81,0
299.6,309.74,1602.38,26.4,2399.84,0
300.29,309.57,1449.87,26.68,2399.88,0
297.17,306.72,1592.2,22.26,2399.93,0
303.48,312.2,1475.11,27.81,2399.98,0
300.46,311.77,1559.98,22.27,2400.03,0
300.45,308.58,1401.65,26.56,2400.08,0
300.4,308.88,1521.73,26.37,2400.14,0
300.11,309.2,1566.3,25.13,2400.19,0
301.49,310.27,1445.01,29.56,2400.26,0
301.73,313.16,1410.37,25.6,2400.29,0
300.0,308.57,1342.24,27.5,2400.34,0
298.42,306.68,1415.72,28.1,2400.39,0
300.23,312.45,1745.24,23.51,2400.44,0
297.39,307.83,1357.25,23.98,2400.5,0
303.08,312.78,1485.23,29.4,2400.54,0
301.63,310.58,1555.54,20.0,2400.58,0
301.13,312.75,1746.81,20.75,2400.63,0
300.86,311.44,1551.57,21.27,2400.69,0
301.95,311.82,1437.17,24.25,2400.74,0
299.97,310.74,1306.68,24.23,2400.81,0
299.23,305.94,1458.64,26.73,2400.85,0
300.81,309.21,1625.34,23.46,2400.89,0
299.05,307.87,1644.47,24.09,2400.93,0
300.14,311.1,1389.59,26.96,2400.98,0
299.03,308.1,1426.37,27.36,2401.03,0
297.59,306.29,1497.21,24.94,2401.08,0
300.72,308.71,1372.99,26.06,2401.11,0
299.21,309.45,1790.58,20.51,2401.17,0
300.57,310.53,1567.4,28.32,2401.24,0
302.4,310.65,1468.26,26.07,2401.29,0
299.18,306.6,1591.6,24.16,2401.33,0
297.31,307.43,1706.27,21.41,2401.37,0
301.39,310.8,1524.95,28.26,2401.42,0
299.86,312.71,1646.0,23.0,2401.47,0
301.46,311.45,1498.97,29.44,2401.53,0
298.28,309.14,1505.39,20.71,2401.57,0
299.35,309.62,1427.95,24.28,2401.62,0
300.16,309.12,1457.97,26.16,2401.64,0
298.9,307.47,1689.31,25.38,2401.7,0
301.01,310.56,1393.52,25.41,2401.77,0
297.99,307.79,1504.31,23.79,2401.81,0
301.28,312.77,1490.18,24.79,2401.87,0
301.17,313.04,1210.48,30.58,2401.93,0
301.54,314.63,1428.64,23.47,2401.99,0
